Date,Open,High,Low,Close,Volume
2019-04-01,35.3993,35.7413,35.3501,35.6537,7042730.8532649
2019-04-02,35.768,36.1287,35.5955,35.8812,7816744.1545493
2019-04-03,36.1287,36.1839,35.8251,35.9473,10603543.301668
2019-04-04,35.8438,36.1287,35.7926,36.0035,6734605.0560649
2019-04-05,36.0606,36.2687,35.7128,35.8054,8356685.950285
2019-04-08,35.7591,35.9473,35.6684,35.7778,7379476.1224891
2019-04-09,35.6143,35.8251,35.4615,35.7226,7546490.1768538
2019-04-10,35.8251,35.8251,35.4486,35.6931,7458570.0467691
2019-04-11,35.6053,35.6053,33.9603,34.3665,20590175.503962
2019-04-12,34.6217,34.7459,34.0541,34.2275,15077927.40632
2019-04-15,34.2994,34.5114,34.0826,34.2827,10238684.857315
2019-04-16,34.3852,34.605,34.328,34.4336,7446707.0742125
2019-04-17,34.5015,34.7745,33.8007,34.0363,13590815.727066
2019-04-18,34.1497,34.2325,33.5366,34.0451,13035766.194298
2019-04-22,33.988,34.2827,33.6933,34.2078,7655585.4897351
2019-04-23,34.1309,34.8119,34.1023,34.6985,14947913.610272
2019-04-24,35.9572,36.6629,35.5403,36.45,22411152.95226
2019-04-25,36.2962,36.4401,35.7128,36.0606,8388265.07771
2019-04-26,36.1938,36.4214,35.9769,36.2962,9735380.0848478
2019-04-29,36.2864,36.316,35.8438,36.1938,8484185.5104469
2019-04-30,36.2135,36.7161,35.9188,36.6678,8794208.6527275
2019-05-01,36.6973,36.8452,35.7413,35.768,10236762.146659
2019-05-02,35.7591,36.1287,35.5127,35.5669,10968051.701073
2019-05-03,35.9089,36.241,35.8251,36.2223,9273499.3271395
2019-05-06,35.6143,36.0124,35.5669,35.8438,6874198.922836
2019-05-07,35.5856,35.8153,35.3541,35.6537,8252085.4174607
2019-05-08,35.6537,35.7128,35.2841,35.5216,6281390.1937214
2019-05-09,35.2475,35.8153,34.9726,35.5955,6821366.4866405
2019-05-10,35.4683,35.558,34.736,35.3698,9426922.5059143
2019-05-13,34.5853,34.7656,33.8096,33.9426,13131710.977988
2019-05-14,34.0166,35.2525,33.9426,34.8218,11770524.163941
2019-05-15,34.6611,35.1815,34.5566,35.0494,7885294.1162215
2019-05-16,35.1431,35.6143,35.0494,35.2654,8584805.6770944
2019-05-17,34.9066,35.2654,34.6317,34.9164,9800430.611663
2019-05-20,34.5379,34.9627,34.4533,34.5951,7798572.2559443
2019-05-21,34.736,34.8879,34.4817,34.6128,6804377.6384974
2019-05-22,34.5114,34.6217,34.1841,34.3565,7467883.2716319
2019-05-23,34.122,34.3378,33.6756,34.0166,9251036.5877081
2019-05-24,34.1988,34.4236,33.8894,34.1891,5599839.4898616
2019-05-28,34.2827,34.7085,34.1988,34.2739,7610595.0749979
2019-05-29,34.0264,34.2827,33.8628,34.1594,8321610.4318722
2019-05-30,34.2836,34.8622,34.1743,34.5586,6832115.4031018
2019-05-31,34.2275,34.329,33.9516,34.1309,7644222.726336
2019-06-03,34.0541,34.2787,33.6736,33.8382,9991944.7685188
2019-06-04,34.0728,34.9657,34.0541,34.7105,11353569.899718
2019-06-05,35.015,35.0199,34.2373,34.7282,12005292.715516
2019-06-06,34.7193,34.9756,34.6197,34.9657,6297688.0835758
2019-06-07,35.081,36.0981,35.0633,35.63,12532526.357705
2019-06-10,35.7749,36.4736,35.6694,36.2115,9352625.7193566
2019-06-11,36.4875,36.6579,35.9543,36.315,7737971.8657723
2019-06-12,36.1918,37.0995,36.1267,37.066,9755075.9472554
2019-06-13,37.1616,37.4651,36.9782,37.0463,9583120.6786972
2019-06-14,37.1813,37.3508,36.9142,36.9635,7948085.0775318
2019-06-17,36.9901,37.3508,36.7811,37.0562,12174355.293794
2019-06-18,37.4267,37.9314,37.269,37.6839,9845785.2760708
2019-06-19,37.7894,38.2043,37.6179,38.1215,6863703.6621341
2019-06-20,38.5089,38.5187,37.8771,37.9214,12477301.440387
2019-06-21,37.9214,38.1955,37.6455,38.0447,21864486.23503
2019-06-24,38.0171,38.1679,37.6554,37.7213,7753919.7106786
2019-06-25,37.7894,37.7894,36.9684,37.066,8246925.044691
2019-06-26,37.1714,37.4001,37.0946,37.2365,4989187.6000063
2019-06-27,37.3804,37.5992,37.2937,37.3232,8689281.4112851
2019-06-28,37.3607,37.5795,37.1517,37.5213,15541962.208737
2019-07-01,37.9678,37.9875,37.5992,37.8919,5158262.3537605
2019-07-02,37.9117,38.1766,37.7213,38.0743,6703921.8407821
2019-07-03,38.1215,38.2143,37.8535,37.9017,3599797.3093803
2019-07-05,37.7697,37.9974,37.4779,37.8071,4066027.7560511
2019-07-08,37.7213,37.8071,37.4267,37.5598,5765752.6782304
2019-07-09,37.5992,37.9776,37.5362,37.9401,6277217.0491675
2019-07-10,38.1766,38.359,37.6741,38.0072,5730708.6131317
2019-07-11,37.8633,37.9401,37.3134,37.6179,6138559.6794601
2019-07-12,37.7126,38.092,37.6179,38.0546,5565515.8071197
2019-07-15,38.0841,38.3009,37.75,38.2527,5958734.9946216
2019-07-16,38.1018,38.1579,37.6455,37.9214,8013693.6470178
2019-07-17,37.9875,39.0519,36.9822,37.0749,16065097.788478
2019-07-18,39.047,39.8976,37.066,37.7796,28509207.865432
2019-07-19,37.8535,38.3108,37.4928,38.1955,13733467.667672
2019-07-22,38.2437,39.0075,38.1679,38.6351,10134941.680959
2019-07-23,38.8341,39.1002,38.6449,38.9731,9201204.3918351
2019-07-24,38.8243,39.1179,38.7425,38.9731,6728541.6687916
2019-07-25,38.983,39.0904,38.6952,38.7671,5526101.7605977
2019-07-26,38.8814,39.3132,38.7769,39.1662,8827671.9351335
2019-07-29,39.2116,39.5644,39.0618,39.4866,8265911.6855953
2019-07-30,39.2313,39.4226,39.0125,39.3082,6661588.7237807
2019-07-31,39.3082,39.46,38.5956,39.1268,9279706.7908841
2019-08-01,39.2895,39.8877,38.7375,39.0421,11253741.13904
2019-08-02,38.8539,38.91,38.2388,38.5483,6575669.4303263
2019-08-05,37.9974,38.1492,36.6097,36.8649,8108892.6827749
2019-08-06,37.2453,37.74,36.929,37.7026,8907770.3362208
2019-08-07,37.2553,37.8161,36.9044,37.7303,5870504.3898874
2019-08-08,37.9974,39.1929,37.9578,39.184,7280328.1738694
2019-08-09,38.9455,39.0174,38.1766,38.2911,6622709.3835995
2019-08-12,37.8919,38.0447,37.4464,37.75,4426822.6351377
